maf	n	A_TP	A_FP	A_TN	A_FN	Ab_TP	Ab_FP	Ab_TN	Ab_FN	S_TP	S_FP	S_TN	S_FN	Sb_TP	Sb_FP	Sb_TN	Sb_FN
4	0	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
4	10	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2759	592791	0
0	0	2	5753	589797	10	32	2697	592853	18	4	5743	589807	1	3	2697	592853	2
4	50	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
0	10	2	5753	589797	10	32	2697	592853	18	3	5744	589806	2	3	2697	592853	2
4	100	5	7595	587955	6	33	2759	592791	17	5	7580	587970	0	5	2759	592791	0
0	50	2	5753	589797	10	32	2697	592853	18	3	5743	589807	2	2	2697	592853	3
4	500	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2763	592787	0
0	100	2	5753	589797	10	32	2697	592853	18	3	5743	589807	2	2	2698	592852	3
4	5000	5	7595	587955	6	33	2759	592791	17	5	7581	587969	0	5	2784	592766	0
0	500	2	5753	589797	10	32	2697	592853	18	2	5743	589807	3	2	2697	592853	3
4	10000	5	7595	587955	6	33	2759	592791	17	5	7580	587970	0	4	2791	592759	1
5	0	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
0	5000	2	5753	589797	10	32	2697	592853	18	2	5749	589801	3	2	2706	592844	3
5	10	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
0	10000	2	5753	589797	10	32	2697	592853	18	2	5743	589807	3	2	2713	592837	3
5	50	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2759	592791	0
1	0	3	5753	589797	10	32	2697	592853	18	4	5743	589807	1	3	2697	592853	2
5	100	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2760	592790	0
1	10	3	5753	589797	10	32	2697	592853	18	3	5745	589805	2	3	2698	592852	2
5	500	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2762	592788	0
1	50	3	5753	589797	10	32	2697	592853	18	3	5743	589807	2	3	2697	592853	2
5	5000	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2778	592772	0
1	100	3	5753	589797	10	32	2697	592853	18	3	5743	589807	2	3	2697	592853	2
5	10000	5	7595	587955	6	33	2759	592791	17	5	7576	587974	0	5	2788	592762	0
1	500	3	5753	589797	10	32	2697	592853	18	3	5744	589806	2	3	2700	592850	2
6	0	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
1	5000	3	5753	589797	10	32	2697	592853	18	3	5739	589811	2	2	2707	592843	3
6	10	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2759	592791	0
1	10000	3	5753	589797	10	32	2697	592853	18	3	5743	589807	2	2	2714	592836	3
6	50	5	7595	587955	6	33	2759	592791	17	5	7581	587969	0	5	2762	592788	0
2	0	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
6	100	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2760	592790	0
2	10	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
6	500	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2761	592789	0
2	50	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2698	592852	0
6	5000	5	7595	587955	6	33	2759	592791	17	5	7575	587975	0	5	2785	592765	0
2	100	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2698	592852	0
6	10000	5	7595	587955	6	33	2759	592791	17	5	7569	587981	0	5	2792	592758	0
2	500	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2698	592852	0
7	0	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
2	5000	5	5753	589797	10	32	2697	592853	18	5	5747	589803	0	3	2709	592841	2
7	10	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
7	50	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
2	10000	5	5753	589797	10	32	2697	592853	18	5	5749	589801	0	3	2714	592836	2
7	100	5	7595	587955	6	33	2759	592791	17	5	7581	587969	0	5	2759	592791	0
3	0	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
7	500	5	7595	587955	6	33	2759	592791	17	5	7576	587974	0	4	2764	592786	1
3	10	5	5753	589797	10	32	2697	592853	18	5	5745	589805	0	5	2698	592852	0
7	5000	5	7595	587955	6	33	2759	592791	17	5	7575	587975	0	3	2778	592772	2
3	50	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
7	10000	5	7595	587955	6	33	2759	592791	17	5	7576	587974	0	3	2801	592749	2
3	100	5	5753	589797	10	32	2697	592853	18	5	5744	589806	0	5	2698	592852	0
8	0	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
3	500	5	5753	589797	10	32	2697	592853	18	5	5746	589804	0	4	2700	592850	1
8	10	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2759	592791	0
3	5000	5	5753	589797	10	32	2697	592853	18	5	5740	589810	0	4	2709	592841	1
8	50	5	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
3	10000	5	5753	589797	10	32	2697	592853	18	5	5746	589804	0	4	2721	592829	1
8	100	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2759	592791	0
4	0	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2697	592853	1
8	500	5	7595	587955	6	33	2759	592791	17	5	7579	587971	0	5	2763	592787	0
4	10	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2697	592853	1
8	5000	5	7595	587955	6	33	2759	592791	17	5	7577	587973	0	5	2786	592764	0
4	50	4	5753	589797	10	32	2697	592853	18	4	5744	589806	1	4	2697	592853	1
8	10000	5	7595	587955	6	33	2759	592791	17	5	7576	587974	0	5	2791	592759	0
4	100	4	5753	589797	10	32	2697	592853	18	4	5745	589805	1	4	2698	592852	1
9	0	4	7595	587955	6	33	2759	592791	17	5	7578	587972	0	5	2759	592791	0
4	500	4	5753	589797	10	32	2697	592853	18	4	5744	589806	1	4	2699	592851	1
9	10	4	7595	587955	6	33	2759	592791	17	5	7580	587970	0	4	2759	592791	1
4	5000	4	5753	589797	10	32	2697	592853	18	4	5751	589799	1	4	2709	592841	1
9	50	4	7595	587955	6	33	2759	592791	17	5	7579	587971	0	4	2760	592790	1
4	10000	4	5753	589797	10	32	2697	592853	18	4	5749	589801	1	4	2710	592840	1
9	100	4	7595	587955	6	33	2759	592791	17	4	7579	587971	1	4	2760	592790	1
5	0	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
9	500	4	7595	587955	6	33	2759	592791	17	4	7580	587970	1	4	2760	592790	1
5	10	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	4	2697	592853	1
9	5000	4	7595	587955	6	33	2759	592791	17	4	7574	587976	1	4	2773	592777	1
5	50	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2697	592853	1
9	10000	4	7595	587955	6	33	2759	592791	17	4	7572	587978	1	4	2780	592770	1
5	100	4	5753	589797	10	32	2697	592853	18	4	5744	589806	1	4	2698	592852	1
10	0	44	7595	587955	6	33	2759	592791	17	46	7578	587972	4	44	2759	592791	6
5	500	4	5753	589797	10	32	2697	592853	18	4	5745	589805	1	3	2698	592852	2
10	10	44	7595	587955	6	33	2759	592791	17	46	7579	587971	4	44	2759	592791	6
5	5000	4	5753	589797	10	32	2697	592853	18	4	5741	589809	1	3	2712	592838	2
10	50	44	7595	587955	6	33	2759	592791	17	46	7578	587972	4	44	2759	592791	6
5	10000	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	3	2713	592837	2
10	100	44	7595	587955	6	33	2759	592791	17	46	7584	587966	4	43	2759	592791	7
6	0	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
10	500	44	7595	587955	6	33	2759	592791	17	45	7581	587969	5	43	2760	592790	7
6	10	5	5753	589797	10	32	2697	592853	18	5	5744	589806	0	5	2698	592852	0
10	5000	44	7595	587955	6	33	2759	592791	17	44	7594	587956	6	41	2774	592776	9
6	50	5	5753	589797	10	32	2697	592853	18	5	5744	589806	0	5	2698	592852	0
10	10000	42	7595	587955	6	33	2759	592791	17	46	7588	587962	6	42	2784	592766	10
6	100	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
6	500	5	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2698	592852	0
6	5000	5	5753	589797	10	32	2697	592853	18	5	5740	589810	0	5	2717	592833	0
6	10000	5	5753	589797	10	32	2697	592853	18	5	5744	589806	0	5	2720	592830	0
7	0	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	4	2697	592853	1
7	10	4	5753	589797	10	32	2697	592853	18	4	5744	589806	1	4	2697	592853	1
7	50	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2697	592853	1
7	100	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2698	592852	1
7	500	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2698	592852	1
7	5000	4	5753	589797	10	32	2697	592853	18	4	5751	589799	1	4	2712	592838	1
7	10000	4	5753	589797	10	32	2697	592853	18	4	5746	589804	1	4	2717	592833	1
8	0	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	4	2697	592853	1
8	10	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2697	592853	1
8	50	4	5753	589797	10	32	2697	592853	18	4	5745	589805	1	4	2700	592850	1
8	100	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2699	592851	1
8	500	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	4	2699	592851	1
8	5000	4	5753	589797	10	32	2697	592853	18	4	5746	589804	1	4	2702	592848	1
8	10000	4	5753	589797	10	32	2697	592853	18	4	5746	589804	1	4	2709	592841	1
9	0	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
9	10	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	5	2697	592853	0
9	50	4	5753	589797	10	32	2697	592853	18	5	5743	589807	0	4	2698	592852	1
9	100	4	5753	589797	10	32	2697	592853	18	5	5745	589805	0	4	2697	592853	1
9	500	4	5753	589797	10	32	2697	592853	18	4	5743	589807	1	3	2699	592851	2
9	5000	4	5753	589797	10	32	2697	592853	18	4	5745	589805	1	3	2712	592838	2
9	10000	4	5753	589797	10	32	2697	592853	18	4	5744	589806	1	3	2717	592833	2
10	0	40	5753	589797	10	32	2697	592853	18	47	5743	589807	3	40	2697	592853	10
10	10	40	5753	589797	10	32	2697	592853	18	47	5745	589805	3	40	2697	592853	10
10	50	40	5753	589797	10	32	2697	592853	18	44	5746	589804	6	40	2698	592852	10
10	100	40	5753	589797	10	32	2697	592853	18	43	5747	589803	7	40	2698	592852	10
10	500	40	5753	589797	10	32	2697	592853	18	42	5747	589803	8	37	2700	592850	13
10	5000	39	5753	589797	10	32	2697	592853	18	42	5752	589798	9	35	2713	592837	16
10	10000	40	5753	589797	10	32	2697	592853	18	40	5757	589793	10	34	2714	592836	16
0	0	2	5901	589649	10	32	2614	592936	18	4	5895	589655	1	3	2614	592936	2
0	10	2	5901	589649	10	32	2614	592936	18	3	5895	589655	2	2	2614	592936	3
0	50	2	5901	589649	10	32	2614	592936	18	3	5895	589655	2	2	2614	592936	3
0	100	2	5901	589649	10	32	2614	592936	18	2	5895	589655	3	2	2615	592935	3
0	0	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3416	592134	3
0	500	2	5901	589649	10	32	2614	592936	18	2	5895	589655	3	2	2614	592936	3
0	10	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3416	592134	3
0	5000	2	5901	589649	10	32	2614	592936	18	2	5895	589655	3	2	2629	592921	3
0	50	2	8136	587414	14	27	3416	592134	23	2	8133	587417	3	2	3417	592133	3
0	10000	2	5901	589649	10	32	2614	592936	18	2	5897	589653	3	2	2632	592918	3
0	100	2	8136	587414	14	27	3416	592134	23	2	8131	587419	3	2	3418	592132	3
1	0	4	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2614	592936	1
0	500	2	8136	587414	14	27	3416	592134	23	2	8133	587417	3	2	3420	592130	3
1	10	4	5901	589649	10	32	2614	592936	18	4	5896	589654	1	4	2614	592936	1
0	5000	2	8136	587414	14	27	3416	592134	23	2	8137	587413	3	2	3435	592115	3
1	50	4	5901	589649	10	32	2614	592936	18	4	5896	589654	1	4	2614	592936	1
0	10000	2	8136	587414	14	27	3416	592134	23	2	8138	587412	3	1	3443	592107	4
1	100	4	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2615	592935	1
1	0	1	8136	587414	14	27	3416	592134	23	3	8130	587420	2	2	3416	592134	3
1	500	4	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2615	592935	1
1	10	1	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3416	592134	3
1	5000	4	5901	589649	10	32	2614	592936	18	4	5893	589657	1	3	2630	592920	2
1	50	1	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3417	592133	3
1	10000	4	5901	589649	10	32	2614	592936	18	4	5891	589659	1	3	2635	592915	2
1	100	1	8136	587414	14	27	3416	592134	23	2	8130	587420	3	1	3417	592133	4
2	0	2	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2614	592936	1
1	500	1	8136	587414	14	27	3416	592134	23	2	8130	587420	3	1	3418	592132	4
2	10	2	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2614	592936	1
1	5000	1	8136	587414	14	27	3416	592134	23	2	8135	587415	3	0	3430	592120	5
2	50	2	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2616	592934	1
1	10000	1	8136	587414	14	27	3416	592134	23	1	8134	587416	4	0	3444	592106	5
2	100	2	5901	589649	10	32	2614	592936	18	4	5895	589655	1	2	2614	592936	3
2	0	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
2	500	2	5901	589649	10	32	2614	592936	18	4	5894	589656	1	2	2618	592932	3
2	10	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
2	5000	2	5901	589649	10	32	2614	592936	18	3	5894	589656	2	2	2624	592926	3
2	50	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3416	592134	0
2	10000	2	5901	589649	10	32	2614	592936	18	2	5890	589660	3	2	2637	592913	3
2	100	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3418	592132	0
3	0	4	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2614	592936	1
2	500	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3421	592129	0
3	10	4	5901	589649	10	32	2614	592936	18	4	5895	589655	1	4	2614	592936	1
2	5000	5	8136	587414	14	27	3416	592134	23	5	8136	587414	0	5	3437	592113	0
3	50	4	5901	589649	10	32	2614	592936	18	4	5896	589654	1	4	2614	592936	1
2	10000	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3440	592110	0
3	100	4	5901	589649	10	32	2614	592936	18	4	5896	589654	1	4	2614	592936	1
3	0	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
3	500	4	5901	589649	10	32	2614	592936	18	4	5896	589654	1	4	2615	592935	1
3	10	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3416	592134	0
3	5000	4	5901	589649	10	32	2614	592936	18	4	5893	589657	1	4	2627	592923	1
3	50	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3417	592133	0
3	10000	4	5901	589649	10	32	2614	592936	18	4	5891	589659	1	4	2635	592915	1
3	100	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3416	592134	0
4	0	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
3	500	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3422	592128	0
4	10	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
4	50	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2616	592934	0
3	5000	5	8136	587414	14	27	3416	592134	23	5	8128	587422	0	5	3434	592116	0
4	100	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	5	2614	592936	0
3	10000	5	8136	587414	14	27	3416	592134	23	5	8139	587411	0	5	3453	592097	0
4	500	5	5901	589649	10	32	2614	592936	18	5	5897	589653	0	5	2618	592932	0
4	0	3	8136	587414	14	27	3416	592134	23	5	8130	587420	0	4	3416	592134	1
4	5000	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2636	592914	0
4	10	3	8136	587414	14	27	3416	592134	23	5	8132	587418	0	4	3416	592134	1
4	10000	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	5	2631	592919	0
4	50	3	8136	587414	14	27	3416	592134	23	4	8132	587418	1	3	3416	592134	2
5	0	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
4	100	3	8136	587414	14	27	3416	592134	23	4	8130	587420	1	3	3417	592133	2
5	10	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
4	500	3	8136	587414	14	27	3416	592134	23	4	8134	587416	1	3	3418	592132	2
5	50	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
4	5000	3	8136	587414	14	27	3416	592134	23	3	8130	587420	2	2	3430	592120	3
5	100	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	5	2614	592936	0
4	10000	3	8136	587414	14	27	3416	592134	23	3	8122	587428	2	2	3446	592104	3
5	500	5	5901	589649	10	32	2614	592936	18	5	5899	589651	0	4	2615	592935	1
5	0	2	8136	587414	14	27	3416	592134	23	4	8130	587420	1	2	3416	592134	3
5	5000	5	5901	589649	10	32	2614	592936	18	5	5892	589658	0	4	2639	592911	1
5	10	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3416	592134	3
5	10000	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	4	2633	592917	1
5	50	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3416	592134	3
6	0	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
5	100	2	8136	587414	14	27	3416	592134	23	2	8131	587419	3	2	3417	592133	3
6	10	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
5	500	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3418	592132	3
6	50	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2616	592934	0
5	5000	2	8136	587414	14	27	3416	592134	23	2	8130	587420	3	2	3437	592113	3
6	100	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
5	10000	2	8136	587414	14	27	3416	592134	23	2	8138	587412	3	2	3432	592118	3
6	500	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	4	2616	592934	1
6	0	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3416	592134	1
6	5000	5	5901	589649	10	32	2614	592936	18	5	5897	589653	0	4	2629	592921	1
6	10	4	8136	587414	14	27	3416	592134	23	4	8131	587419	1	4	3416	592134	1
6	10000	5	5901	589649	10	32	2614	592936	18	5	5903	589647	0	4	2636	592914	1
6	50	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3417	592133	1
7	0	3	5901	589649	10	32	2614	592936	18	5	5895	589655	0	4	2614	592936	1
6	100	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3416	592134	1
7	10	3	5901	589649	10	32	2614	592936	18	5	5895	589655	0	3	2614	592936	2
6	500	4	8136	587414	14	27	3416	592134	23	4	8132	587418	1	4	3419	592131	1
7	50	3	5901	589649	10	32	2614	592936	18	3	5895	589655	2	3	2614	592936	2
6	5000	4	8136	587414	14	27	3416	592134	23	4	8136	587414	1	4	3434	592116	1
7	100	3	5901	589649	10	32	2614	592936	18	4	5898	589652	1	3	2615	592935	2
6	10000	4	8136	587414	14	27	3416	592134	23	4	8126	587424	1	4	3443	592107	1
7	500	3	5901	589649	10	32	2614	592936	18	3	5895	589655	2	3	2617	592933	2
7	0	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
7	5000	3	5901	589649	10	32	2614	592936	18	3	5896	589654	2	3	2636	592914	2
7	10	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3417	592133	0
7	10000	3	5901	589649	10	32	2614	592936	18	3	5894	589656	2	3	2630	592920	2
7	50	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3417	592133	0
8	0	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
8	10	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	5	2614	592936	0
7	100	5	8136	587414	14	27	3416	592134	23	5	8134	587416	0	5	3417	592133	0
8	50	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2615	592935	0
7	500	5	8136	587414	14	27	3416	592134	23	5	8132	587418	0	4	3420	592130	1
8	100	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	5	2614	592936	0
7	5000	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	4	3435	592115	1
8	500	5	5901	589649	10	32	2614	592936	18	5	5897	589653	0	5	2617	592933	0
7	10000	5	8136	587414	14	27	3416	592134	23	5	8126	587424	0	4	3451	592099	1
8	5000	5	5901	589649	10	32	2614	592936	18	5	5898	589652	0	4	2631	592919	1
8	0	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
8	10000	5	5901	589649	10	32	2614	592936	18	5	5896	589654	0	4	2630	592920	1
8	10	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
9	0	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
8	50	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3416	592134	0
8	100	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3417	592133	0
9	10	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
8	500	5	8136	587414	14	27	3416	592134	23	5	8131	587419	0	5	3419	592131	0
9	50	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2615	592935	0
8	5000	5	8136	587414	14	27	3416	592134	23	5	8134	587416	0	5	3433	592117	0
9	100	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2614	592936	0
8	10000	5	8136	587414	14	27	3416	592134	23	5	8130	587420	0	5	3452	592098	0
9	500	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2618	592932	0
9	0	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3416	592134	1
9	10	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3416	592134	1
9	5000	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2627	592923	0
9	50	4	8136	587414	14	27	3416	592134	23	4	8130	587420	1	4	3417	592133	1
9	10000	5	5901	589649	10	32	2614	592936	18	5	5895	589655	0	5	2634	592916	0
9	100	4	8136	587414	14	27	3416	592134	23	4	8132	587418	1	4	3417	592133	1
10	0	40	5901	589649	10	32	2614	592936	18	46	5895	589655	4	42	2614	592936	8
9	500	4	8136	587414	14	27	3416	592134	23	4	8129	587421	1	4	3420	592130	1
10	10	40	5901	589649	10	32	2614	592936	18	46	5897	589653	4	42	2614	592936	8
9	5000	4	8136	587414	14	27	3416	592134	23	4	8131	587419	1	2	3440	592110	3
10	50	40	5901	589649	10	32	2614	592936	18	45	5895	589655	5	40	2614	592936	10
9	10000	4	8136	587414	14	27	3416	592134	23	4	8133	587417	1	2	3451	592099	3
10	100	40	5901	589649	10	32	2614	592936	18	45	5898	589652	5	40	2617	592933	10
10	0	36	8136	587414	14	27	3416	592134	23	42	8130	587420	8	37	3416	592134	13
10	500	40	5901	589649	10	32	2614	592936	18	44	5899	589651	6	38	2615	592935	12
10	10	36	8136	587414	14	27	3416	592134	23	42	8130	587420	8	36	3417	592133	14
10	5000	40	5901	589649	10	32	2614	592936	18	42	5897	589653	8	36	2631	592919	14
10	50	36	8136	587414	14	27	3416	592134	23	41	8131	587419	9	36	3416	592134	14
10	10000	38	5901	589649	10	32	2614	592936	18	44	5903	589647	8	38	2631	592919	14
10	100	36	8136	587414	14	27	3416	592134	23	38	8132	587418	12	36	3417	592133	14
10	500	36	8136	587414	14	27	3416	592134	23	38	8135	587415	12	34	3418	592132	16
10	5000	36	8136	587414	14	27	3416	592134	23	37	8137	587413	13	31	3429	592121	19
10	10000	35	8136	587414	14	27	3416	592134	23	39	8140	587410	13	31	3443	592107	21
0	0	1	8713	586837	11	34	2948	592602	16	3	8703	586847	2	2	2948	592602	3
0	10	1	8713	586837	11	34	2948	592602	16	3	8704	586846	2	2	2948	592602	3
0	50	1	8713	586837	11	34	2948	592602	16	1	8703	586847	4	1	2948	592602	4
0	100	1	8713	586837	11	34	2948	592602	16	1	8703	586847	4	1	2949	592601	4
0	500	1	8713	586837	11	34	2948	592602	16	1	8703	586847	4	1	2952	592598	4
0	5000	1	8713	586837	11	34	2948	592602	16	1	8714	586836	4	1	2967	592583	4
0	10000	1	8713	586837	11	34	2948	592602	16	1	8708	586842	4	1	2977	592573	4
1	0	4	8713	586837	11	34	2948	592602	16	5	8703	586847	0	4	2948	592602	1
1	10	4	8713	586837	11	34	2948	592602	16	5	8703	586847	0	4	2948	592602	1
1	50	4	8713	586837	11	34	2948	592602	16	4	8703	586847	1	4	2949	592601	1
1	100	4	8713	586837	11	34	2948	592602	16	4	8709	586841	1	4	2948	592602	1
1	500	4	8713	586837	11	34	2948	592602	16	4	8703	586847	1	3	2953	592597	2
1	5000	4	8713	586837	11	34	2948	592602	16	4	8709	586841	1	3	2965	592585	2
1	10000	4	8713	586837	11	34	2948	592602	16	4	8710	586840	1	3	2980	592570	2
2	0	3	8713	586837	11	34	2948	592602	16	5	8703	586847	0	5	2948	592602	0
2	10	3	8713	586837	11	34	2948	592602	16	5	8703	586847	0	4	2948	592602	1
2	50	3	8713	586837	11	34	2948	592602	16	4	8703	586847	1	3	2948	592602	2
2	100	3	8713	586837	11	34	2948	592602	16	4	8703	586847	1	3	2949	592601	2
2	500	3	8713	586837	11	34	2948	592602	16	3	8706	586844	2	3	2951	592599	2
2	5000	3	8713	586837	11	34	2948	592602	16	3	8702	586848	2	3	2963	592587	2
2	10000	3	8713	586837	11	34	2948	592602	16	3	8710	586840	2	3	2979	592571	2
3	0	3	8713	586837	11	34	2948	592602	16	5	8703	586847	0	5	2948	592602	0
3	10	3	8713	586837	11	34	2948	592602	16	5	8704	586846	0	5	2949	592601	0
